Router Solicitation from 00:00:00:00:00:01
Router Solicitation from 00:00:00:00:00:02
Router Solicitation from 00:00:00:00:00:01
Router Solicitation from 00:00:00:00:00:02
49078 → 5001 [ACK] Seq=421473 Ack=1 Win=29200 Len=1428 TSval=1569 TSecr=1561
5001 → 49078 [ACK] Seq=1 Ack=395769 Win=42232 Len=0 TSval=1565 TSecr=1551
49078 → 5001 [ACK] Seq=422901 Ack=1 Win=29200 Len=1428 TSval=1569 TSecr=1561
49078 → 5001 [ACK] Seq=424329 Ack=1 Win=29200 Len=1428 TSval=1569 TSecr=1561
49078 → 5001 [ACK] Seq=425757 Ack=1 Win=29200 Len=1428 TSval=1569 TSecr=1561
49078 → 5001 [ACK] Seq=427185 Ack=1 Win=29200 Len=1428 TSval=1569 TSecr=1561
5001 → 5001 [PSH, ACK] Seq=134257 Ack=1 Win=29200 Len=1428 TSval=1570 TSecr=1544
5001 → 49078 [ACK] Seq=1 Ack=398625 Win=42232 Len=0 TSval=1569 TSecr=1552
5001 → 49078 [ACK] Seq=1 Ack=401481 Win=42232 Len=0 TSval=1570 TSecr=1560
5001 → 49078 [ACK] Seq=1 Ack=404337 Win=42232 Len=0 TSval=1571 TSecr=1560
49078 → 5001 [ACK] Seq=428613 Ack=1 Win=29200 Len=1428 TSval=1579 TSecr=1571
5001 → 5001 [ACK] Seq=1 Ack=134257 Win=42232 Len=0 TSval=1572 TSecr=1544
49078 → 5001 [ACK] Seq=430041 Ack=1 Win=29200 Len=1428 TSval=1579 TSecr=1571
5001 → 49078 [ACK] Seq=1 Ack=407193 Win=42232 Len=0 TSval=1572 TSecr=1560
49078 → 5001 [ACK] Seq=431469 Ack=1 Win=29200 Len=1428 TSval=1579 TSecr=1571
49078 → 5001 [ACK] Seq=432897 Ack=1 Win=29200 Len=1428 TSval=1579 TSecr=1571
5001 → 49078 [ACK] Seq=1 Ack=410049 Win=42232 Len=0 TSval=1573 TSecr=1560
49078 → 5001 [ACK] Seq=434325 Ack=1 Win=29200 Len=1428 TSval=1579 TSecr=1571
49078 → 5001 [ACK] Seq=435753 Ack=1 Win=29200 Len=1428 TSval=1579 TSecr=1571
5001 → 49078 [ACK] Seq=1 Ack=412905 Win=42232 Len=0 TSval=1575 TSecr=1560
49078 → 5001 [ACK] Seq=437181 Ack=1 Win=29200 Len=1428 TSval=1579 TSecr=1571
49078 → 5001 [ACK] Seq=438609 Ack=1 Win=29200 Len=1428 TSval=1579 TSecr=1571
49078 → 5001 [ACK] Seq=440037 Ack=1 Win=29200 Len=1428 TSval=1579 TSecr=1571
49078 → 5001 [ACK] Seq=441465 Ack=1 Win=29200 Len=1428 TSval=1579 TSecr=1571
5001 → 49078 [ACK] Seq=1 Ack=415761 Win=42232 Len=0 TSval=1577 TSecr=1562
49078 → 5001 [ACK] Seq=442893 Ack=1 Win=29200 Len=1428 TSval=1579 TSecr=1571
49078 → 5001 [PSH, ACK] Seq=444321 Ack=1 Win=29200 Len=1428 TSval=1580 TSecr=1571
5001 → 49078 [ACK] Seq=1 Ack=418617 Win=42232 Len=0 TSval=1578 TSecr=1569
5001 → 49078 [ACK] Seq=1 Ack=421473 Win=42232 Len=0 TSval=1579 TSecr=1569
49078 → 5001 [ACK] Seq=445749 Ack=1 Win=29200 Len=1428 TSval=1587 TSecr=1579
49078 → 5001 [ACK] Seq=447177 Ack=1 Win=29200 Len=1428 TSval=1587 TSecr=1579
5001 → 49078 [ACK] Seq=1 Ack=424329 Win=42232 Len=0 TSval=1580 TSecr=1569
49078 → 5001 [ACK] Seq=448605 Ack=1 Win=29200 Len=1428 TSval=1587 TSecr=1579
49078 → 5001 [ACK] Seq=450033 Ack=1 Win=29200 Len=1428 TSval=1587 TSecr=1579
5001 → 49078 [ACK] Seq=1 Ack=427185 Win=42232 Len=0 TSval=1582 TSecr=1569
49078 → 5001 [ACK] Seq=451461 Ack=1 Win=29200 Len=1428 TSval=1587 TSecr=1579
49078 → 5001 [ACK] Seq=452889 Ack=1 Win=29200 Len=1428 TSval=1587 TSecr=1579
49078 → 5001 [ACK] Seq=454317 Ack=1 Win=29200 Len=1428 TSval=1587 TSecr=1579
49078 → 5001 [ACK] Seq=455745 Ack=1 Win=29200 Len=1428 TSval=1587 TSecr=1579
49078 → 5001 [ACK] Seq=457173 Ack=1 Win=29200 Len=1428 TSval=1587 TSecr=1579
49078 → 5001 [ACK] Seq=458601 Ack=1 Win=29200 Len=1428 TSval=1587 TSecr=1579
49078 → 5001 [ACK] Seq=460029 Ack=1 Win=29200 Len=1428 TSval=1587 TSecr=1579
49078 → 5001 [PSH, ACK] Seq=461457 Ack=1 Win=29200 Len=1428 TSval=1588 TSecr=1579
5001 → 49078 [ACK] Seq=1 Ack=430041 Win=42232 Len=0 TSval=1587 TSecr=1569
5001 → 49078 [ACK] Seq=1 Ack=432897 Win=42232 Len=0 TSval=1588 TSecr=1579
5001 → 49078 [ACK] Seq=1 Ack=435753 Win=42232 Len=0 TSval=1589 TSecr=1579
49078 → 5001 [ACK] Seq=462885 Ack=1 Win=29200 Len=1428 TSval=1597 TSecr=1589
49078 → 5001 [ACK] Seq=464313 Ack=1 Win=29200 Len=1428 TSval=1597 TSecr=1589
5001 → 49078 [ACK] Seq=1 Ack=438609 Win=42232 Len=0 TSval=1590 TSecr=1579
49078 → 5001 [ACK] Seq=465741 Ack=1 Win=29200 Len=1428 TSval=1597 TSecr=1589
49078 → 5001 [ACK] Seq=467169 Ack=1 Win=29200 Len=1428 TSval=1597 TSecr=1589
5001 → 49078 [ACK] Seq=1 Ack=441465 Win=42232 Len=0 TSval=1591 TSecr=1579
49078 → 5001 [ACK] Seq=468597 Ack=1 Win=29200 Len=1428 TSval=1597 TSecr=1589
49078 → 5001 [ACK] Seq=470025 Ack=1 Win=29200 Len=1428 TSval=1597 TSecr=1589
5001 → 49078 [ACK] Seq=1 Ack=444321 Win=42232 Len=0 TSval=1593 TSecr=1579
49078 → 5001 [ACK] Seq=471453 Ack=1 Win=29200 Len=1428 TSval=1597 TSecr=1589
49078 → 5001 [ACK] Seq=472881 Ack=1 Win=29200 Len=1428 TSval=1597 TSecr=1589
49078 → 5001 [ACK] Seq=474309 Ack=1 Win=29200 Len=1428 TSval=1597 TSecr=1589
49078 → 5001 [ACK] Seq=475737 Ack=1 Win=29200 Len=1428 TSval=1597 TSecr=1589
5001 → 49078 [ACK] Seq=1 Ack=447177 Win=42232 Len=0 TSval=1595 TSecr=1580
5001 → 5001 [PSH, ACK] Seq=135685 Ack=1 Win=29200 Len=1428 TSval=1598 TSecr=1572
5001 → 49078 [ACK] Seq=1 Ack=450033 Win=42232 Len=0 TSval=1596 TSecr=1587
5001 → 49078 [ACK] Seq=1 Ack=452889 Win=42232 Len=0 TSval=1597 TSecr=1587
49078 → 5001 [ACK] Seq=477165 Ack=1 Win=29200 Len=1428 TSval=1605 TSecr=1597
5001 → 5001 [ACK] Seq=1 Ack=135685 Win=42232 Len=0 TSval=1598 TSecr=1570
49078 → 5001 [ACK] Seq=478593 Ack=1 Win=29200 Len=1428 TSval=1605 TSecr=1597
5001 → 49078 [ACK] Seq=1 Ack=455745 Win=42232 Len=0 TSval=1599 TSecr=1587
49078 → 5001 [ACK] Seq=480021 Ack=1 Win=29200 Len=1428 TSval=1605 TSecr=1597
49078 → 5001 [ACK] Seq=481449 Ack=1 Win=29200 Len=1428 TSval=1605 TSecr=1597
5001 → 49078 [ACK] Seq=1 Ack=458601 Win=42232 Len=0 TSval=1600 TSecr=1587
49078 → 5001 [ACK] Seq=482877 Ack=1 Win=29200 Len=1428 TSval=1605 TSecr=1597
49078 → 5001 [ACK] Seq=484305 Ack=1 Win=29200 Len=1428 TSval=1605 TSecr=1597
5001 → 49078 [ACK] Seq=1 Ack=461457 Win=42232 Len=0 TSval=1601 TSecr=1587
49078 → 5001 [ACK] Seq=485733 Ack=1 Win=29200 Len=1428 TSval=1605 TSecr=1597
49078 → 5001 [ACK] Seq=487161 Ack=1 Win=29200 Len=1428 TSval=1605 TSecr=1597
49078 → 5001 [ACK] Seq=488589 Ack=1 Win=29200 Len=1428 TSval=1605 TSecr=1597
49078 → 5001 [ACK] Seq=490017 Ack=1 Win=29200 Len=1428 TSval=1605 TSecr=1597
49078 → 5001 [ACK] Seq=491445 Ack=1 Win=29200 Len=1428 TSval=1605 TSecr=1597
49078 → 5001 [PSH, ACK] Seq=492873 Ack=1 Win=29200 Len=1428 TSval=1606 TSecr=1597
5001 → 49078 [ACK] Seq=1 Ack=464313 Win=42232 Len=0 TSval=1605 TSecr=1588
5001 → 49078 [ACK] Seq=1 Ack=467169 Win=42232 Len=0 TSval=1606 TSecr=1597
5001 → 49078 [ACK] Seq=1 Ack=470025 Win=42232 Len=0 TSval=1607 TSecr=1597
49078 → 5001 [ACK] Seq=494301 Ack=1 Win=29200 Len=1428 TSval=1615 TSecr=1607
49078 → 5001 [ACK] Seq=495729 Ack=1 Win=29200 Len=1428 TSval=1615 TSecr=1607
5001 → 49078 [ACK] Seq=1 Ack=472881 Win=42232 Len=0 TSval=1608 TSecr=1597
49078 → 5001 [ACK] Seq=497157 Ack=1 Win=29200 Len=1428 TSval=1615 TSecr=1607
49078 → 5001 [ACK] Seq=498585 Ack=1 Win=29200 Len=1428 TSval=1615 TSecr=1607
5001 → 49078 [ACK] Seq=1 Ack=475737 Win=42232 Len=0 TSval=1610 TSecr=1597
49078 → 5001 [ACK] Seq=500013 Ack=1 Win=29200 Len=1428 TSval=1615 TSecr=1607
49078 → 5001 [ACK] Seq=501441 Ack=1 Win=29200 Len=1428 TSval=1615 TSecr=1607
49078 → 5001 [ACK] Seq=502869 Ack=1 Win=29200 Len=1428 TSval=1615 TSecr=1607
49078 → 5001 [ACK] Seq=504297 Ack=1 Win=29200 Len=1428 TSval=1615 TSecr=1607
49078 → 5001 [ACK] Seq=505725 Ack=1 Win=29200 Len=1428 TSval=1615 TSecr=1607
49078 → 5001 [ACK] Seq=507153 Ack=1 Win=29200 Len=1428 TSval=1615 TSecr=1607
5001 → 49078 [ACK] Seq=1 Ack=478593 Win=42232 Len=0 TSval=1613 TSecr=1597
49078 → 5001 [ACK] Seq=508581 Ack=1 Win=29200 Len=1428 TSval=1615 TSecr=1607
49078 → 5001 [PSH, ACK] Seq=510009 Ack=1 Win=29200 Len=1428 TSval=1616 TSecr=1607
5001 → 49078 [ACK] Seq=1 Ack=481449 Win=42232 Len=0 TSval=1614 TSecr=1605
5001 → 49078 [ACK] Seq=1 Ack=484305 Win=42232 Len=0 TSval=1615 TSecr=1605
49078 → 5001 [ACK] Seq=511437 Ack=1 Win=29200 Len=1428 TSval=1623 TSecr=1615
49078 → 5001 [ACK] Seq=512865 Ack=1 Win=29200 Len=1428 TSval=1623 TSecr=1615
5001 → 49078 [ACK] Seq=1 Ack=487161 Win=42232 Len=0 TSval=1617 TSecr=1605
49078 → 5001 [ACK] Seq=514293 Ack=1 Win=29200 Len=1428 TSval=1623 TSecr=1615
49078 → 5001 [ACK] Seq=515721 Ack=1 Win=29200 Len=1428 TSval=1623 TSecr=1615
5001 → 49078 [ACK] Seq=1 Ack=490017 Win=42232 Len=0 TSval=1618 TSecr=1605
49078 → 5001 [PSH, ACK] Seq=517149 Ack=1 Win=29200 Len=1124 TSval=1623 TSecr=1615
49078 → 5001 [ACK] Seq=518273 Ack=1 Win=29200 Len=1428 TSval=1623 TSecr=1615
49078 → 5001 [ACK] Seq=519701 Ack=1 Win=29200 Len=1428 TSval=1623 TSecr=1615
5001 → 49078 [ACK] Seq=1 Ack=492873 Win=42232 Len=0 TSval=1619 TSecr=1605
49078 → 5001 [ACK] Seq=521129 Ack=1 Win=29200 Len=1428 TSval=1623 TSecr=1615
49078 → 5001 [ACK] Seq=522557 Ack=1 Win=29200 Len=1428 TSval=1623 TSecr=1615
49078 → 5001 [ACK] Seq=523985 Ack=1 Win=29200 Len=1428 TSval=1623 TSecr=1615
5001 → 5001 [PSH, ACK] Seq=137113 Ack=1 Win=29200 Len=1428 TSval=1624 TSecr=1598
5001 → 49078 [ACK] Seq=1 Ack=495729 Win=42232 Len=0 TSval=1623 TSecr=1606
5001 → 49078 [ACK] Seq=1 Ack=498585 Win=42232 Len=0 TSval=1624 TSecr=1615
5001 → 49078 [ACK] Seq=1 Ack=501441 Win=42232 Len=0 TSval=1625 TSecr=1615
49078 → 5001 [ACK] Seq=525413 Ack=1 Win=29200 Len=1428 TSval=1633 TSecr=1625
5001 → 5001 [ACK] Seq=1 Ack=137113 Win=42232 Len=0 TSval=1626 TSecr=1598
49078 → 5001 [ACK] Seq=526841 Ack=1 Win=29200 Len=1428 TSval=1633 TSecr=1625
5001 → 49078 [ACK] Seq=1 Ack=504297 Win=42232 Len=0 TSval=1626 TSecr=1615
49078 → 5001 [ACK] Seq=528269 Ack=1 Win=29200 Len=1428 TSval=1633 TSecr=1625
49078 → 5001 [ACK] Seq=529697 Ack=1 Win=29200 Len=1428 TSval=1633 TSecr=1625
5001 → 49078 [ACK] Seq=1 Ack=507153 Win=42232 Len=0 TSval=1628 TSecr=1615
49078 → 5001 [ACK] Seq=531125 Ack=1 Win=29200 Len=1428 TSval=1633 TSecr=1625
49078 → 5001 [ACK] Seq=532553 Ack=1 Win=29200 Len=1428 TSval=1633 TSecr=1625
5001 → 49078 [ACK] Seq=1 Ack=510009 Win=42232 Len=0 TSval=1629 TSecr=1615
49078 → 5001 [ACK] Seq=533981 Ack=1 Win=29200 Len=1428 TSval=1633 TSecr=1625
49078 → 5001 [ACK] Seq=535409 Ack=1 Win=29200 Len=1428 TSval=1633 TSecr=1625
49078 → 5001 [ACK] Seq=536837 Ack=1 Win=29200 Len=1428 TSval=1633 TSecr=1625
49078 → 5001 [ACK] Seq=538265 Ack=1 Win=29200 Len=1428 TSval=1633 TSecr=1625
5001 → 49078 [ACK] Seq=1 Ack=512865 Win=42232 Len=0 TSval=1631 TSecr=1616
49078 → 5001 [ACK] Seq=539693 Ack=1 Win=29200 Len=1428 TSval=1633 TSecr=1625
49078 → 5001 [PSH, ACK] Seq=541121 Ack=1 Win=29200 Len=1428 TSval=1634 TSecr=1625
5001 → 49078 [ACK] Seq=1 Ack=515721 Win=42232 Len=0 TSval=1632 TSecr=1623
5001 → 49078 [ACK] Seq=1 Ack=518273 Win=42232 Len=0 TSval=1633 TSecr=1623
49078 → 5001 [ACK] Seq=542549 Ack=1 Win=29200 Len=1428 TSval=1641 TSecr=1633
49078 → 5001 [ACK] Seq=543977 Ack=1 Win=29200 Len=1428 TSval=1641 TSecr=1633
49078 → 5001 [ACK] Seq=545405 Ack=1 Win=29200 Len=1428 TSval=1641 TSecr=1633
5001 → 49078 [ACK] Seq=1 Ack=521129 Win=42232 Len=0 TSval=1635 TSecr=1623
49078 → 5001 [ACK] Seq=546833 Ack=1 Win=29200 Len=1428 TSval=1641 TSecr=1633
49078 → 5001 [ACK] Seq=548261 Ack=1 Win=29200 Len=1428 TSval=1641 TSecr=1633
5001 → 49078 [ACK] Seq=1 Ack=523985 Win=42232 Len=0 TSval=1636 TSecr=1623
49078 → 5001 [ACK] Seq=549689 Ack=1 Win=29200 Len=1428 TSval=1641 TSecr=1633
49078 → 5001 [ACK] Seq=551117 Ack=1 Win=29200 Len=1428 TSval=1641 TSecr=1633
49078 → 5001 [ACK] Seq=552545 Ack=1 Win=29200 Len=1428 TSval=1641 TSecr=1633
49078 → 5001 [ACK] Seq=553973 Ack=1 Win=29200 Len=1428 TSval=1641 TSecr=1633
49078 → 5001 [ACK] Seq=555401 Ack=1 Win=29200 Len=1428 TSval=1641 TSecr=1633
49078 → 5001 [ACK] Seq=556829 Ack=1 Win=29200 Len=1428 TSval=1641 TSecr=1633
49078 → 5001 [PSH, ACK] Seq=558257 Ack=1 Win=29200 Len=1428 TSval=1642 TSecr=1633
5001 → 49078 [ACK] Seq=1 Ack=526841 Win=42232 Len=0 TSval=1641 TSecr=1623
5001 → 49078 [ACK] Seq=1 Ack=529697 Win=42232 Len=0 TSval=1642 TSecr=1633
5001 → 49078 [ACK] Seq=1 Ack=532553 Win=42232 Len=0 TSval=1643 TSecr=1633
49078 → 5001 [ACK] Seq=559685 Ack=1 Win=29200 Len=1428 TSval=1651 TSecr=1643
49078 → 5001 [ACK] Seq=561113 Ack=1 Win=29200 Len=1428 TSval=1651 TSecr=1643
5001 → 49078 [ACK] Seq=1 Ack=535409 Win=42232 Len=0 TSval=1644 TSecr=1633
49078 → 5001 [ACK] Seq=562541 Ack=1 Win=29200 Len=1428 TSval=1651 TSecr=1643
49078 → 5001 [ACK] Seq=563969 Ack=1 Win=29200 Len=1428 TSval=1651 TSecr=1643
5001 → 49078 [ACK] Seq=1 Ack=538265 Win=42232 Len=0 TSval=1646 TSecr=1633
49078 → 5001 [ACK] Seq=565397 Ack=1 Win=29200 Len=1428 TSval=1651 TSecr=1643
49078 → 5001 [ACK] Seq=566825 Ack=1 Win=29200 Len=1428 TSval=1651 TSecr=1643
5001 → 49078 [ACK] Seq=1 Ack=541121 Win=42232 Len=0 TSval=1647 TSecr=1633
49078 → 5001 [ACK] Seq=568253 Ack=1 Win=29200 Len=1428 TSval=1651 TSecr=1643
49078 → 5001 [ACK] Seq=569681 Ack=1 Win=29200 Len=1428 TSval=1651 TSecr=1643
49078 → 5001 [ACK] Seq=571109 Ack=1 Win=29200 Len=1428 TSval=1651 TSecr=1643
49078 → 5001 [ACK] Seq=572537 Ack=1 Win=29200 Len=1428 TSval=1651 TSecr=1643
5001 → 49078 [ACK] Seq=1 Ack=543977 Win=42232 Len=0 TSval=1649 TSecr=1634
5001 → 5001 [PSH, ACK] Seq=138541 Ack=1 Win=29200 Len=1428 TSval=1652 TSecr=1626
5001 → 49078 [ACK] Seq=1 Ack=546833 Win=42232 Len=0 TSval=1650 TSecr=1641
5001 → 49078 [ACK] Seq=1 Ack=549689 Win=42232 Len=0 TSval=1651 TSecr=1641
49078 → 5001 [ACK] Seq=573965 Ack=1 Win=29200 Len=1428 TSval=1659 TSecr=1651
5001 → 5001 [ACK] Seq=1 Ack=138541 Win=42232 Len=0 TSval=1652 TSecr=1624
49078 → 5001 [ACK] Seq=575393 Ack=1 Win=29200 Len=1428 TSval=1659 TSecr=1651
5001 → 49078 [ACK] Seq=1 Ack=552545 Win=42232 Len=0 TSval=1653 TSecr=1641
49078 → 5001 [ACK] Seq=576821 Ack=1 Win=29200 Len=1428 TSval=1659 TSecr=1651
49078 → 5001 [ACK] Seq=578249 Ack=1 Win=29200 Len=1428 TSval=1659 TSecr=1651
5001 → 49078 [ACK] Seq=1 Ack=555401 Win=42232 Len=0 TSval=1654 TSecr=1641
49078 → 5001 [ACK] Seq=579677 Ack=1 Win=29200 Len=1428 TSval=1659 TSecr=1651
49078 → 5001 [ACK] Seq=581105 Ack=1 Win=29200 Len=1428 TSval=1659 TSecr=1651
5001 → 49078 [ACK] Seq=1 Ack=558257 Win=42232 Len=0 TSval=1655 TSecr=1641
49078 → 5001 [ACK] Seq=582533 Ack=1 Win=29200 Len=1428 TSval=1659 TSecr=1651
49078 → 5001 [ACK] Seq=583961 Ack=1 Win=29200 Len=1428 TSval=1659 TSecr=1651
49078 → 5001 [ACK] Seq=585389 Ack=1 Win=29200 Len=1428 TSval=1659 TSecr=1651
49078 → 5001 [ACK] Seq=586817 Ack=1 Win=29200 Len=1428 TSval=1659 TSecr=1651
49078 → 5001 [ACK] Seq=588245 Ack=1 Win=29200 Len=1428 TSval=1659 TSecr=1651
49078 → 5001 [PSH, ACK] Seq=589673 Ack=1 Win=29200 Len=1428 TSval=1660 TSecr=1651
5001 → 49078 [ACK] Seq=1 Ack=561113 Win=42232 Len=0 TSval=1659 TSecr=1642
5001 → 49078 [ACK] Seq=1 Ack=563969 Win=42232 Len=0 TSval=1660 TSecr=1651
5001 → 49078 [ACK] Seq=1 Ack=566825 Win=42232 Len=0 TSval=1661 TSecr=1651
49078 → 5001 [ACK] Seq=591101 Ack=1 Win=29200 Len=1428 TSval=1669 TSecr=1661
49078 → 5001 [ACK] Seq=592529 Ack=1 Win=29200 Len=1428 TSval=1669 TSecr=1661
5001 → 49078 [ACK] Seq=1 Ack=569681 Win=42232 Len=0 TSval=1662 TSecr=1651
49078 → 5001 [ACK] Seq=593957 Ack=1 Win=29200 Len=1428 TSval=1669 TSecr=1661
49078 → 5001 [ACK] Seq=595385 Ack=1 Win=29200 Len=1428 TSval=1669 TSecr=1661
5001 → 49078 [ACK] Seq=1 Ack=572537 Win=42232 Len=0 TSval=1664 TSecr=1651
49078 → 5001 [ACK] Seq=596813 Ack=1 Win=29200 Len=1428 TSval=1669 TSecr=1661
49078 → 5001 [ACK] Seq=598241 Ack=1 Win=29200 Len=1428 TSval=1669 TSecr=1661
49078 → 5001 [ACK] Seq=599669 Ack=1 Win=29200 Len=1428 TSval=1669 TSecr=1661
49078 → 5001 [ACK] Seq=601097 Ack=1 Win=29200 Len=1428 TSval=1669 TSecr=1661
49078 → 5001 [ACK] Seq=602525 Ack=1 Win=29200 Len=1428 TSval=1669 TSecr=1661
49078 → 5001 [ACK] Seq=603953 Ack=1 Win=29200 Len=1428 TSval=1669 TSecr=1661
5001 → 49078 [ACK] Seq=1 Ack=575393 Win=42232 Len=0 TSval=1667 TSecr=1651
49078 → 5001 [ACK] Seq=605381 Ack=1 Win=29200 Len=1428 TSval=1669 TSecr=1661
49078 → 5001 [PSH, ACK] Seq=606809 Ack=1 Win=29200 Len=1428 TSval=1670 TSecr=1661
5001 → 49078 [ACK] Seq=1 Ack=578249 Win=42232 Len=0 TSval=1668 TSecr=1659
5001 → 49078 [ACK] Seq=1 Ack=581105 Win=42232 Len=0 TSval=1669 TSecr=1659
49078 → 5001 [ACK] Seq=608237 Ack=1 Win=29200 Len=1428 TSval=1677 TSecr=1669
49078 → 5001 [ACK] Seq=609665 Ack=1 Win=29200 Len=1428 TSval=1677 TSecr=1669
5001 → 49078 [ACK] Seq=1 Ack=583961 Win=42232 Len=0 TSval=1671 TSecr=1659
49078 → 5001 [ACK] Seq=611093 Ack=1 Win=29200 Len=1428 TSval=1677 TSecr=1669
49078 → 5001 [ACK] Seq=612521 Ack=1 Win=29200 Len=1428 TSval=1677 TSecr=1669
5001 → 49078 [ACK] Seq=1 Ack=586817 Win=42232 Len=0 TSval=1672 TSecr=1659
49078 → 5001 [ACK] Seq=613949 Ack=1 Win=29200 Len=1428 TSval=1677 TSecr=1669
49078 → 5001 [ACK] Seq=615377 Ack=1 Win=29200 Len=1428 TSval=1677 TSecr=1669
5001 → 49078 [ACK] Seq=1 Ack=589673 Win=42232 Len=0 TSval=1673 TSecr=1659
49078 → 5001 [ACK] Seq=616805 Ack=1 Win=29200 Len=1428 TSval=1677 TSecr=1669
49078 → 5001 [ACK] Seq=618233 Ack=1 Win=29200 Len=1428 TSval=1677 TSecr=1669
49078 → 5001 [ACK] Seq=619661 Ack=1 Win=29200 Len=1428 TSval=1677 TSecr=1669
49078 → 5001 [ACK] Seq=621089 Ack=1 Win=29200 Len=1428 TSval=1677 TSecr=1669
5001 → 5001 [PSH, ACK] Seq=139969 Ack=1 Win=29200 Len=1428 TSval=1678 TSecr=1652
5001 → 49078 [ACK] Seq=1 Ack=592529 Win=42232 Len=0 TSval=1677 TSecr=1660
5001 → 49078 [ACK] Seq=1 Ack=595385 Win=42232 Len=0 TSval=1678 TSecr=1669
5001 → 49078 [ACK] Seq=1 Ack=598241 Win=42232 Len=0 TSval=1679 TSecr=1669
49078 → 5001 [ACK] Seq=622517 Ack=1 Win=29200 Len=1428 TSval=1687 TSecr=1679
5001 → 5001 [ACK] Seq=1 Ack=139969 Win=42232 Len=0 TSval=1680 TSecr=1652
49078 → 5001 [ACK] Seq=623945 Ack=1 Win=29200 Len=1428 TSval=1687 TSecr=1679
5001 → 49078 [ACK] Seq=1 Ack=601097 Win=42232 Len=0 TSval=1681 TSecr=1669
49078 → 5001 [ACK] Seq=625373 Ack=1 Win=29200 Len=1428 TSval=1687 TSecr=1679
49078 → 5001 [ACK] Seq=626801 Ack=1 Win=29200 Len=1428 TSval=1687 TSecr=1679
5001 → 49078 [ACK] Seq=1 Ack=603953 Win=42232 Len=0 TSval=1682 TSecr=1669
49078 → 5001 [ACK] Seq=628229 Ack=1 Win=29200 Len=1428 TSval=1687 TSecr=1679
49078 → 5001 [ACK] Seq=629657 Ack=1 Win=29200 Len=1428 TSval=1687 TSecr=1679
5001 → 49078 [ACK] Seq=1 Ack=606809 Win=42232 Len=0 TSval=1683 TSecr=1669
49078 → 5001 [ACK] Seq=631085 Ack=1 Win=29200 Len=1428 TSval=1687 TSecr=1679
49078 → 5001 [ACK] Seq=632513 Ack=1 Win=29200 Len=1428 TSval=1687 TSecr=1679
49078 → 5001 [ACK] Seq=633941 Ack=1 Win=29200 Len=1428 TSval=1687 TSecr=1679
49078 → 5001 [ACK] Seq=635369 Ack=1 Win=29200 Len=1428 TSval=1687 TSecr=1679
5001 → 49078 [ACK] Seq=1 Ack=609665 Win=42232 Len=0 TSval=1685 TSecr=1670
49078 → 5001 [ACK] Seq=636797 Ack=1 Win=29200 Len=1428 TSval=1687 TSecr=1679
49078 → 5001 [PSH, ACK] Seq=638225 Ack=1 Win=29200 Len=1428 TSval=1688 TSecr=1679
5001 → 49078 [ACK] Seq=1 Ack=612521 Win=42232 Len=0 TSval=1686 TSecr=1677
5001 → 49078 [ACK] Seq=1 Ack=615377 Win=42232 Len=0 TSval=1688 TSecr=1677
49078 → 5001 [ACK] Seq=639653 Ack=1 Win=29200 Len=1428 TSval=1695 TSecr=1688
49078 → 5001 [ACK] Seq=641081 Ack=1 Win=29200 Len=1428 TSval=1695 TSecr=1688
5001 → 49078 [ACK] Seq=1 Ack=618233 Win=42232 Len=0 TSval=1689 TSecr=1677
49078 → 5001 [ACK] Seq=642509 Ack=1 Win=29200 Len=1428 TSval=1695 TSecr=1688
49078 → 5001 [PSH, ACK] Seq=643937 Ack=1 Win=29200 Len=1124 TSval=1695 TSecr=1688
49078 → 5001 [ACK] Seq=645061 Ack=1 Win=29200 Len=1428 TSval=1695 TSecr=1688
5001 → 49078 [ACK] Seq=1 Ack=621089 Win=42232 Len=0 TSval=1690 TSecr=1677
49078 → 5001 [ACK] Seq=646489 Ack=1 Win=29200 Len=1428 TSval=1695 TSecr=1688
49078 → 5001 [ACK] Seq=647917 Ack=1 Win=29200 Len=1428 TSval=1695 TSecr=1688
49078 → 5001 [ACK] Seq=649345 Ack=1 Win=29200 Len=1428 TSval=1695 TSecr=1688
49078 → 5001 [ACK] Seq=650773 Ack=1 Win=29200 Len=1428 TSval=1695 TSecr=1688
49078 → 5001 [ACK] Seq=652201 Ack=1 Win=29200 Len=1428 TSval=1695 TSecr=1688
49078 → 5001 [ACK] Seq=653629 Ack=1 Win=29200 Len=1428 TSval=1695 TSecr=1688
49078 → 5001 [PSH, ACK] Seq=655057 Ack=1 Win=29200 Len=1428 TSval=1696 TSecr=1688
5001 → 49078 [ACK] Seq=1 Ack=623945 Win=42232 Len=0 TSval=1695 TSecr=1677
5001 → 49078 [ACK] Seq=1 Ack=626801 Win=42232 Len=0 TSval=1696 TSecr=1687
5001 → 49078 [ACK] Seq=1 Ack=629657 Win=42232 Len=0 TSval=1697 TSecr=1687
49078 → 5001 [ACK] Seq=656485 Ack=1 Win=29200 Len=1428 TSval=1705 TSecr=1697
49078 → 5001 [ACK] Seq=657913 Ack=1 Win=29200 Len=1428 TSval=1705 TSecr=1697
5001 → 49078 [ACK] Seq=1 Ack=632513 Win=42232 Len=0 TSval=1699 TSecr=1687
49078 → 5001 [ACK] Seq=659341 Ack=1 Win=29200 Len=1428 TSval=1705 TSecr=1697
